ID,Date_Shift,Pipe Size_Calculated,Date_Shift_Supervisor,Date_Shift_Supervisor_Helper,Production Supervisor,Input Date,Input Shift,Trolley no,Loading Time,Lava Temp,Homo Temp,TK Temp,Furnace Num,Temp Eject,Air time,Pipe Size,Size_actual,WT,Prod Rej,Prod Qty,Prod wt,Hour Cycle,Date for Output,Shift,QC Supervisor,QC Time,Accepted Pipes,Rejected Pipes,Check,Cavity,Cracks,R cracks,Ovality,Others,Accepted Wt,Rejected Wt,% R,Status
44031d52,46109_ll,336x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,8,17:00:00,,,,F2,,,asd961942,336,34,,5,170,1.068912037,29-03-2026,lll,Suraj k,18:39:14,3,2,Ok,,1,1,,,102,68,40.00%,QC Checked
d0b257c4,46109_ll,253x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,8,17:00:00,,,,F2,,,asd666794,253,26,,8,208,1.069236111,29-03-2026,lll,Suraj k,18:39:42,7,1,Ok,,1,,,,182,26,12.50%,QC Checked
b1fe3a22,46109_ll,550x350x50,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,8,17:00:00,,,,F2,,,asd534811,550,32,,2,64,1.069606481,29-03-2026,lll,Suraj k,18:40:14,0,2,Ok,,,,,2,0,64,100.00%,QC Checked
afe9cae9,46109_ll,250x350x50,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,8,17:00:00,,,,F2,,,asd685787,250,15,,2,30,1.070243056,29-03-2026,lll,Suraj k,18:41:09,1,1,Ok,0,1,,,,15,15,50.00%,QC Checked
f3b89e9a,46109_ll,489x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,9,17:50:00,,,,F2,,,asd636462,489,48,,4,192,2.069351852,30-03-2026,l,Shubham pawar,19:29:52,1,3,Ok,,2,1,,,48,144,75.00%,QC Checked
a5c5dc8d,46109_ll,436x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,9,17:50:00,,,,F2,,,asd221530,436,43,,6,258,2.069652778,30-03-2026,l,Shubham pawar,19:30:18,4,2,Ok,,2,,,,172,86,33.33%,QC Checked
99d82016,46109_ll,386x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,9,17:50:00,,,,F2,,,asd143430,386,38,,3,114,2.070277778,30-03-2026,l,Shubham pawar,19:31:12,3,0,Ok,0,,,,,114,0,0.00%,QC Checked
00d1e313,46109_ll,336x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,9,17:50:00,,,,F2,,,asd961942,336,34,,2,68,2.071030093,30-03-2026,l,Shubham pawar,19:32:17,2,0,Ok,0,,,,,68,0,0.00%,QC Checked
f7eb74e0,46109_ll,253x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,9,17:50:00,,,,F2,,,asd666794,253,26,,2,52,2.07130787,30-03-2026,l,Shubham pawar,19:32:41,1,1,Ok,,1,,,,26,26,50.00%,QC Checked
3ef57a54,46109_ll,550x350x50,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,9,17:50:00,,,,F2,,,asd534811,550,32,,1,32,2.071655093,30-03-2026,l,Shubham pawar,19:33:11,0,1,Ok,,1,,,,0,32,100.00%,QC Checked
b344174a,46109_ll,489x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,10,18:40:00,1109,,,F2,845,32,asd636462,489,48,1,1,48,2.094803241,30-03-2026,l,Shubham pawar,20:56:31,0,1,Ok,,1,,,,0,48,100.00%,QC Checked
6479581a,46109_ll,436x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,10,18:40:00,,,,F2,,30,asd221530,436,43,,3,129,2.096099537,30-03-2026,l,Shubham pawar,20:58:23,2,1,Ok,,,1,,,86,43,33.33%,QC Checked
c63d45d9,46109_ll,386x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,10,18:40:00,,,,F2,,,asd143430,386,38,,2,76,2.096898148,30-03-2026,l,Shubham pawar,20:59:32,0,2,Ok,,1,,1,,0,76,100.00%,QC Checked
695ff03a,46109_ll,336x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,10,18:40:00,,,,F2,,,asd961942,336,34,,2,68,2.097337963,30-03-2026,l,Shubham pawar,21:00:10,0,2,Ok,,2,,,,0,68,100.00%,QC Checked
3b4b1e2f,46109_ll,253x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,10,18:40:00,,,,F2,,,asd666794,253,26,,2,52,2.063194444,30-03-2026,l,Shubham pawar,20:11:00,0,2,Ok,,2,,,,0,52,100.00%,QC Checked
d538eee1,46109_ll,550x350x50,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,10,18:40:00,,,,F2,,,asd534811,550,32,,1,32,2.098842593,30-03-2026,l,Shubham pawar,21:02:20,1,0,Ok,0,,,,,32,0,0.00%,QC Checked
69652dfc,46109_ll,489x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,11,19:30:00,,,,F2,,,asd636462,489,48,,4,192,1.583333333,30-03-2026,l,Shubham pawar,09:30:00,4,0,Ok,0,,,,,192,0,0.00%,QC Checked
41ddb55b,46109_ll,436x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,11,19:30:00,,,,F2,,,asd221530,436,43,,8,344,1.583333333,30-03-2026,l,Shubham pawar,09:30:00,5,3,Ok,,3,,,,215,129,37.50%,QC Checked
360af81f,46109_ll,386x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,11,19:30:00,,,,F2,,,asd143430,386,38,,4,152,1.583333333,30-03-2026,l,Shubham pawar,09:30:00,3,1,Ok,,1,,,,114,38,25.00%,QC Checked
eebc43b9,46109_ll,336x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,11,19:30:00,,,,F2,,,asd961942,336,34,,4,136,1.583333333,30-03-2026,l,Shubham pawar,09:30:00,3,1,Ok,,1,,,,102,34,25.00%,QC Checked
15aa08c1,46109_ll,253x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,11,19:30:00,,,,F2,,,asd666794,253,26,,8,208,1.583333333,30-03-2026,l,Shubham pawar,09:30:00,7,1,Ok,,1,,,,182,26,12.50%,QC Checked
8ea7086a,46109_ll,550x350x50,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,11,19:30:00,,,,F2,,,asd534811,550,32,,2,64,1.583333333,30-03-2026,l,Shubham pawar,09:30:00,0,2,Ok,,1,,,1,0,64,100.00%,QC Checked
c54bd719,46109_ll,489x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,12,20:20:00,1135,,,F2,780,32,asd636462,489,48,,4,192,1.590277778,30-03-2026,l,Shubham pawar,10:30:00,3,1,Ok,,,1,,,144,48,25.00%,QC Checked
f76690e3,46109_ll,436x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,12,20:20:00,,,,F2,,30,asd221530,436,43,,6,258,1.590277778,30-03-2026,l,Shubham pawar,10:30:00,4,2,Ok,,2,,,,172,86,33.33%,QC Checked
6e4090ac,46109_ll,386x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,12,20:20:00,,,,F2,,30,asd143430,386,38,,4,152,1.590277778,30-03-2026,l,Shubham pawar,10:30:00,4,0,Ok,0,,,,,152,0,0.00%,QC Checked
dfbd5cf6,46109_ll,336x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,12,20:20:00,,,,F2,,30,asd961942,336,34,,4,136,1.590277778,30-03-2026,l,Shubham pawar,10:30:00,4,0,Ok,0,,,,,136,0,0.00%,QC Checked
531ae493,46109_ll,253x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,12,20:20:00,,,,F2,,30,asd666794,253,26,,8,208,1.590277778,30-03-2026,l,Shubham pawar,10:30:00,7,1,Ok,,1,,,,182,26,12.50%,QC Checked
9111c7e3,46109_ll,489x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,13,21:20:00,,,,F2,,,asd636462,489,48,,2,96,0.05489583333,28-03-2026,,,22:39:03,2,0,Ok,,,,,,96,0,0.00%,Inside Tunnel
f116ff53,46109_ll,436x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,13,21:20:00,,,,F2,,,asd221530,436,43,,4,172,0.06119212963,28-03-2026,,,22:48:07,4,0,Ok,,,,,,172,0,0.00%,Inside Tunnel
ffb068d0,46109_ll,386x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,13,21:20:00,,,,F2,,,asd143430,386,38,,2,76,0.06163194445,28-03-2026,,,22:48:45,2,0,Ok,,,,,,76,0,0.00%,Inside Tunnel
22c83ab8,46109_ll,336x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,13,21:20:00,,,,F2,,,asd961942,336,34,,1,34,0.06212962963,28-03-2026,,,22:49:28,1,0,Ok,,,,,,34,0,0.00%,Inside Tunnel
5df4ab3d,46109_ll,253x500x20,605dcc1d,28-03-2026_ll_Bankar D.M.,Bankar D.M.,28-03-2026,ll,13,21:20:00,,,,F2,,,asd666794,253,26,2,2,52,0.06261574074,28-03-2026,,,22:50:10,2,0,Ok,,,,,,52,0,0.00%,Inside Tunnel
47ae5864,46109_lll,489x500x20,9e3cde87,27-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,15,23:10:00,,,,F2,,,asd636462,489,48,,5,240,1.555555556,30-03-2026,l,Shubham pawar,12:30:00,4,1,Ok,,1,,,,192,48,20.00%,QC Checked
03ef209a,46109_lll,436x500x20,9e3cde87,27-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,15,23:10:00,,,,F2,,,asd221530,436,43,,8,344,1.083333333,30-03-2026,l,Shubham pawar,01:10:00,7,1,Ok,,1,,,,301,43,12.50%,QC Checked
3c464bdb,46109_lll,386x500x20,9e3cde87,27-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,15,23:10:00,,,,F2,,,asd143430,386,38,,4,152,1.578472222,30-03-2026,l,Shubham pawar,13:03:00,4,0,Ok,0,,,,,152,0,0.00%,QC Checked
f936dacc,46109_lll,336x500x20,9e3cde87,27-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,15,23:10:00,,,,F2,,,asd961942,336,34,,5,170,1.582638889,30-03-2026,l,Shubham pawar,13:09:00,4,1,Ok,,1,,,,136,34,20.00%,QC Checked
bdabc111,46109_lll,253x500x20,9e3cde87,27-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,15,23:10:00,,,,F2,,,asd666794,253,26,,9,234,1.584722222,30-03-2026,l,Shubham pawar,13:12:00,9,0,Ok,0,,,,,234,0,0.00%,QC Checked
40054f0b,46109_lll,550x350x50,9e3cde87,27-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,15,23:10:00,,,,F2,,,asd534811,550,32,,1,32,1.584722222,30-03-2026,l,Shubham pawar,13:12:00,0,1,Ok,,,,,1,0,32,100.00%,QC Checked
24bae3d1,46109_lll,250x350x50,9e3cde87,27-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,15,23:10:00,,,,F2,,,asd685787,250,15,,1,15,1.583333333,30-03-2026,l,Shubham pawar,13:10:00,1,0,Ok,0,,,,,15,0,0.00%,QC Checked
7ec8dc09,46110_lll,489x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,29-03-2026,lll,16,00:20:00,,,,F2,,,asd636462,489,48,,3,144,1.550694444,30-03-2026,l,Shubham pawar,13:33:00,1,2,Ok,,1,,1,,48,96,66.67%,QC Checked
40ad2b01,46110_lll,436x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,29-03-2026,lll,16,00:20:00,,,,F2,,,asd221530,436,43,,7,301,1.548611111,30-03-2026,l,Shubham pawar,13:30:00,5,2,Ok,,,,2,,215,86,28.57%,QC Checked
e9840c8a,46110_lll,386x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,29-03-2026,lll,16,00:20:00,,,,F2,,,asd143430,386,38,,3,114,1.548611111,30-03-2026,l,Shubham pawar,13:30:00,2,1,Ok,,1,,,,76,38,33.33%,QC Checked
c284c573,46110_lll,336x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,29-03-2026,lll,16,00:20:00,,,,F2,,,asd961942,336,34,,3,102,1.55,30-03-2026,l,Shubham pawar,13:32:00,3,0,Ok,0,,,,,102,0,0.00%,QC Checked
fcb1df9c,46110_lll,253x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,29-03-2026,lll,16,00:20:00,,,,F2,,,asd666794,253,26,,6,156,1.554861111,30-03-2026,l,Shubham pawar,13:39:00,6,0,Ok,0,,,,,156,0,0.00%,QC Checked
75e0ff37,46110_lll,550x350x50,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,29-03-2026,lll,16,00:20:00,,,,F2,,,asd534811,550,32,1,,0,1.55625,30-03-2026,l,Shubham pawar,13:41:00,0,0,Ok,0,,,,,0,0,0.00%,QC Checked
b5313b1c,46110_lll,250x350x50,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,29-03-2026,lll,16,00:20:00,,,,F2,,,asd685787,250,15,,1,15,1.557638889,30-03-2026,l,Shubham pawar,13:43:00,1,0,Ok,0,,,,,15,0,0.00%,QC Checked
98aeabfd,46109_lll,489x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,18,02:05:00,,,,F2,,,asd636462,489,48,,3,144,1.980196759,30-03-2026,ll,Jadhav sahil,01:36:29,1,2,Ok,,,,2,,48,96,66.67%,QC Checked
315fe229,46109_lll,436x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,18,02:05:00,,,,F2,,,asd221530,436,43,,6,258,2.066979167,30-03-2026,ll,Jadhav sahil,03:41:27,3,3,Ok,,1,,2,,129,129,50.00%,QC Checked
b40df13d,46109_lll,386x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,18,02:05:00,,,,F2,,,asd143430,386,38,,3,114,2.067280093,30-03-2026,ll,Jadhav sahil,03:41:53,2,1,Ok,,,,1,,76,38,33.33%,QC Checked
ccd64c89,46109_lll,336x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,18,02:05:00,,,,F2,,,asd961942,336,34,,3,102,2.067523148,30-03-2026,ll,Jadhav sahil,03:42:14,2,1,Ok,,1,,,,68,34,33.33%,QC Checked
b4b0bfc8,46109_lll,253x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,18,02:05:00,,,,F2,,,asd666794,253,26,,6,156,2.067708333,30-03-2026,ll,Jadhav sahil,03:42:30,6,0,Ok,,0,,,,156,0,0.00%,QC Checked
c1630fae,46109_lll,489x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,19,03:00:00,,,,F2,,,asd636462,489,48,,3,144,2.030104167,30-03-2026,ll,Jadhav sahil,03:43:21,2,1,Ok,,1,,,,96,48,33.33%,QC Checked
a60218c5,46109_lll,436x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,19,03:00:00,,,,F2,,,asd221530,436,43,,6,258,2.040694444,30-03-2026,ll,Jadhav sahil,03:58:36,2,4,Ok,,1,,3,,86,172,66.67%,QC Checked
1b8d7df7,46109_lll,386x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,19,03:00:00,,,,F2,,,asd143430,386,38,,3,114,2.040983796,30-03-2026,ll,Jadhav sahil,03:59:01,3,0,Ok,0,,,,,114,0,0.00%,QC Checked
8526eee9,46109_lll,336x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,19,03:00:00,,,,F2,,,asd961942,336,34,,3,102,2.041365741,30-03-2026,ll,Jadhav sahil,03:59:34,2,1,Ok,,1,,,,68,34,33.33%,QC Checked
20ec7105,46109_lll,253x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,19,03:00:00,,,,F2,,,asd666794,253,26,,4,104,2.041527778,30-03-2026,ll,Jadhav sahil,03:59:48,3,1,Ok,,1,,,,78,26,25.00%,QC Checked
e1b9f84f,46109_lll,489x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,20,04:00:00,,,,F2,,,asd636462,489,48,,4,192,2.000104167,30-03-2026,ll,Jadhav sahil,04:00:09,3,1,Ok,,1,,,,144,48,25.00%,QC Checked
87a56678,46109_lll,436x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,20,03:50:00,,,,F2,,,asd221530,436,43,,8,344,2.037615741,30-03-2026,ll,Jadhav sahil,04:44:10,6,2,Ok,,2,,,,258,86,25.00%,QC Checked
d75fcf0a,46109_lll,386x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,20,03:50:00,,,,F2,,,asd143430,386,38,,3,114,2.03806713,30-03-2026,ll,Jadhav sahil,04:44:49,3,0,Ok,,0,,,,114,0,0.00%,QC Checked
5b3628a6,46109_lll,336x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,20,03:50:00,,,,F2,,,asd961942,336,34,,4,136,2.038252315,30-03-2026,ll,Jadhav sahil,04:45:05,3,1,Ok,,,,1,,102,34,25.00%,QC Checked
d7be5edc,46109_lll,253x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,20,03:50:00,,,,F2,,,asd666794,253,26,,9,234,2.03849537,30-03-2026,ll,Jadhav sahil,04:45:26,8,1,Ok,,1,,,,208,26,11.11%,QC Checked
f223f0a8,46109_lll,550x350x50,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,20,03:50:00,,,,F2,,,asd534811,550,32,,1,32,2.038738426,30-03-2026,ll,Jadhav sahil,04:45:47,1,0,Ok,0,,,,,32,0,0.00%,QC Checked
7c2ea60a,46109_lll,489x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,21,04:40:00,,,,F2,,,asd636462,489,48,,2,96,2.004502315,30-03-2026,ll,Jadhav sahil,04:46:29,2,0,Ok,0,,,,,96,0,0.00%,QC Checked
0f44787a,46109_lll,436x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,21,04:40:00,,,,F2,,,asd221530,436,43,,6,258,2.049305556,30-03-2026,ll,Jadhav sahil,05:51:00,4,2,Ok,,,,2,,172,86,33.33%,QC Checked
596e002b,46109_lll,386x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,21,04:40:00,,,,F2,,,asd143430,386,38,,3,114,2.049525463,30-03-2026,ll,Jadhav sahil,05:51:19,2,1,Ok,,,,1,,76,38,33.33%,QC Checked
0cb7d855,46109_lll,336x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,21,04:40:00,,,,F2,,,asd961942,336,34,,2,68,2.049722222,30-03-2026,ll,Jadhav sahil,05:51:36,1,1,Ok,,1,,,,34,34,50.00%,QC Checked
41a94633,46109_lll,253x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,21,04:40:00,,,,F2,,,asd666794,253,26,,6,156,2.049861111,30-03-2026,ll,Jadhav sahil,05:51:48,3,3,Ok,,3,,,,78,78,50.00%,QC Checked
3a7089ed,46109_lll,550x350x50,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,21,04:40:00,,,,F2,,,asd534811,550,32,,1,32,2.050081019,30-03-2026,ll,Jadhav sahil,05:52:07,1,0,Ok,0,,,,,32,0,0.00%,QC Checked
1048b5b6,46109_lll,250x350x50,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,21,04:40:00,,,,F2,,,asd685787,250,15,,1,15,2.050231481,30-03-2026,ll,Jadhav sahil,05:52:20,1,0,Ok,0,,,,,15,0,0.00%,QC Checked
ff8c9ba1,46109_lll,489x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,22,05:40:00,,,,F2,,,asd636462,489,48,,4,192,2.008946759,30-03-2026,ll,Jadhav sahil,05:52:53,4,0,Ok,0,,,,,192,0,0.00%,QC Checked
235624ee,46109_lll,436x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,22,05:40:00,,,,F2,,,asd221530,436,43,,8,344,2.056203704,30-03-2026,ll,Jadhav sahil,07:00:56,7,1,Ok,,1,,,,301,43,12.50%,QC Checked
b98ba157,46109_lll,386x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,22,05:40:00,,,,F2,,,asd143430,386,38,,4,152,2.056365741,30-03-2026,ll,Jadhav sahil,07:01:10,1,3,Ok,,3,,,,38,114,75.00%,QC Checked
7200e48d,46109_lll,336x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,22,05:40:00,,,,F2,,,asd961942,336,34,,5,170,2.056631944,30-03-2026,ll,Jadhav sahil,07:01:33,4,1,Ok,,1,,,,136,34,20.00%,QC Checked
5d66924d,46109_lll,253x500x20,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,22,05:40:00,,,,F2,,,asd666794,253,26,,8,208,2.056805556,30-03-2026,ll,Jadhav sahil,07:01:48,6,2,Ok,,2,,,,156,52,25.00%,QC Checked
17dc33e0,46109_lll,550x350x50,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,22,05:40:00,,,,F2,,,asd534811,550,32,,1,32,2.057002315,30-03-2026,ll,Jadhav sahil,07:02:05,1,0,Ok,0,,,,,32,0,0.00%,QC Checked
dbfeef96,46109_lll,250x350x50,2ddee714,28-03-2026_lll_Pawar A.A,Pawar A.A,28-03-2026,lll,22,05:40:00,,,,F2,,,asd685787,250,15,,1,15,2.057222222,30-03-2026,ll,Jadhav sahil,07:02:24,1,0,Ok,0,,,,,15,0,0.00%,QC Checked
c601032b,46109_l,489x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,46,06:30:00,1096,1210,810,F2,803,32,asd636462,489,48,0,2,96,1.166018519,29-03-2026,ll,Jadhav sahil,10:29:04,1,1,Ok,,1,,,,48,48,50.00%,QC Checked
acc3f351,46109_l,436x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,46,06:30:00,1096,1210,810,F2,803,30,asd221530,436,43,0,4,172,1.167094907,29-03-2026,ll,Jadhav sahil,10:30:37,3,1,Ok,,1,,,,129,43,25.00%,QC Checked
e631c437,46109_l,386x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,46,06:30:00,1096,1210,810,F2,803,30,asd143430,386,38,0,2,76,1.167349537,29-03-2026,ll,Jadhav sahil,10:30:59,2,0,Ok,,,0,,,76,0,0.00%,QC Checked
98f48307,46109_l,336x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,46,06:30:00,1096,1210,810,F2,803,30,asd961942,336,34,0,2,68,1.167592593,29-03-2026,ll,Jadhav sahil,10:31:20,2,0,Ok,0,0,0,0,0,68,0,0.00%,QC Checked
a6b58647,46109_l,253x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,46,06:30:00,1096,1210,810,F2,803,30,asd666794,253,26,0,4,104,1.167800926,29-03-2026,ll,Jadhav sahil,10:31:38,4,0,Ok,0,,,,,104,0,0.00%,QC Checked
367217a2,46109_l,250x350x50,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,46,06:30:00,1096,1210,810,F2,803,30,asd685787,250,15,0,1,15,1.168009259,29-03-2026,ll,Jadhav sahil,10:31:56,0,1,Ok,,,,,1,0,15,100.00%,QC Checked
a4ca55e5,46109_l,489x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,47,07:30:00,1096,1210,810,F2,803,32,asd636462,489,48,0,3,144,1.126597222,29-03-2026,ll,Jadhav sahil,10:32:18,3,0,Ok,0,,,,,144,0,0.00%,QC Checked
63bf9200,46109_l,436x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,47,07:30:00,1096,1210,810,F2,803,30,asd221530,436,43,0,5,215,1.127326389,29-03-2026,ll,Jadhav sahil,10:33:21,5,0,Ok,0,,,,,215,0,0.00%,QC Checked
48b5fb29,46109_l,386x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,47,07:30:00,1096,1210,810,F2,803,30,asd143430,386,38,,2,76,1.127650463,29-03-2026,ll,Jadhav sahil,10:33:49,0,2,Ok,,2,,,,0,76,100.00%,QC Checked
6086dea8,46109_l,336x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,47,07:30:00,1096,1210,810,F2,803,30,asd961942,336,34,0,2,68,1.1278125,29-03-2026,ll,Jadhav sahil,10:34:03,2,0,Ok,,0,,,,68,0,0.00%,QC Checked
cf778e0d,46109_l,253x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,47,07:30:00,1096,1210,810,F2,803,30,asd666794,253,26,0,4,104,1.128020833,29-03-2026,ll,Jadhav sahil,10:34:21,2,2,Ok,,2,,,,52,52,50.00%,QC Checked
3b1da360,46109_l,550x350x50,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,47,07:30:00,1096,1210,810,F2,803,30,asd534811,550,32,0,2,64,1.128171296,29-03-2026,ll,Jadhav sahil,10:34:34,1,1,Ok,,,,,1,32,32,50.00%,QC Checked
d0551728,46109_l,489x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,48,08:20:00,1096,1210,810,F2,803,32,asd636462,489,48,0,4,192,1.093634259,29-03-2026,ll,Jadhav sahil,10:34:50,3,1,Ok,,1,,,,144,48,25.00%,QC Checked
109f7941,46109_l,436x500x20,99767965,28-03-2026_l_Dhumal K.V.,Dhumal K.V.,28-03-2026,l,48,08:20:00,1096,1210,810,F2,803,30,asd221530,436,43,0,7,301,1.093958333,29-03-2026,ll,Jadhav sahil,10:35:18,5,2,Ok,,2,,,,215,86,28.57%,QC Checked
